helmet_bounce_foliage,2,weapons/grenade/Grenade_Bounce_Stone02.wav,0.85,0.95,na,0.5,0.55,10,1500,auto,,,,,,,,,weapon_grenadebounce
helmet_bounce_glass,,null.wav,0.85,0.95,na,0.5,0.55,10,1500,auto,,,,,,,,,weapon_grenadebounce
helmet_bounce_grass,1,weapons/grenade/Grenade_Bounce_Earth07.wav,0.85,0.95,na,0.5,0.55,10,1500,auto,,,,,,,,,weapon_grenadebounce
helmet_bounce_grass,2,weapons/grenade/Grenade_Bounce_Earth07.wav,0.85,0.95,na,0.5,0.55,10,1500,auto,,,,,,,,,weapon_grenadebounce
helmet_bounce_gravel,1,weapons/grenade/Grenade_Bounce_Stone01.wav,0.85,0.95,na,0.5,0.55,10,1500,auto,,,,,,,,,weapon_grenadebounce
helmet_bounce_gravel,2,weapons/grenade/Grenade_Bounce_Stone02.wav,0.85,0.95,na,0.5,0.55,10,1500,auto,,,,,,,,,weapon_grenadebounce
helmet_bounce_ice,,null.wav,0.85,0.95,na,0.5,0.55,10,1500,auto,,,,,,,,,weapon_grenadebounce
helmet_bounce_metal,,weapons/grenade/Grenade_Bounce_Stone01.wav,0.85,0.95,na,0.5,0.55,10,1500,auto,,,,,,,,,weapon_grenadebounce
helmet_bounce_mud,,weapons/grenade/Grenade_Bounce_Earth07.wav,0.85,0.95,na,0.5,0.55,10,1500,auto,,,,,,,,,weapon_grenadebounce
helmet_bounce_paper,,null.wav,0.85,0.95,na,0.5,0.55,10,1500,auto,,,,,,,,,weapon_grenadebounce
helmet_bounce_plaster,,weapons/grenade/Grenade_Bounce_Stone01.wav,0.85,0.95,na,0.5,0.55,10,1500,auto,,,,,,,,,weapon_grenadebounce
helmet_bounce_rock,1,weapons/grenade/Grenade_Bounce_Stone01.wav,0.85,0.95,na,0.5,0.55,10,1500,auto,,,,,,,,,weapon_grenadebounce
helmet_bounce_rock,2,weapons/grenade/Grenade_Bounce_Stone02.wav,0.85,0.95,na,0.5,0.55,10,1500,auto,,,,,,,,,weapon_grenadebounce
helmet_bounce_rock,3,weapons/grenade/Grenade_Bounce_Stone03.wav,0.85,0.95,na,0.5,0.55,10,1500,auto,,,,,,,,,weapon_grenadebounce
helmet_bounce_rock,4,weapons/grenade/Grenade_Bounce_Stone04.wav,0.85,0.95,na,0.5,0.55,10,1500,auto,,,,,,,,,weapon_grenadebounce
helmet_bounce_rock,5,weapons/grenade/Grenade_Bounce_Stone05.wav,0.85,0.95,na,0.5,0.55,10,1500,auto,,,,,,,,,weapon_grenadebounce
helmet_bounce_sand,1,weapons/grenade/Grenade_Bounce_Earth07.wav,0.85,0.95,na,0.5,0.55,10,1500,auto,,,,,,,,,weapon_grenadebounce
helmet_bounce_sand,2,weapons/grenade/Grenade_Bounce_Earth07.wav,0.85,0.95,na,0.5,0.55,10,1500,auto,,,,,,,,,weapon_grenadebounce
helmet_bounce_snow,1,weapons/grenade/Grenade_Bounce_Earth07.wav,0.85,0.95,na,0.5,0.55,10,1500,auto,,,,,,,,,weapon_grenadebounce
helmet_bounce_snow,2,weapons/grenade/Grenade_Bounce_Earth07.wav,0.85,0.95,na,0.5,0.55,10,1500,auto,,,,,,,,,weapon_grenadebounce
helmet_bounce_water,,null.wav,0.85,0.95,na,0.5,0.55,10,1500,auto,,,,,,,,,weapon_grenadebounce
helmet_bounce_wood,1,weapons/grenade/Grenade_Bounce_Wood05.wav,0.85,0.95,na,0.5,0.55,10,1500,auto,,,,,,,,,weapon_grenadebounce
helmet_bounce_wood,2,weapons/grenade/Grenade_Bounce_Wood06.wav,0.85,0.95,na,0.5,0.55,10,1500,auto,,,,,,,,,weapon_grenadebounce
helmet_bounce_wood,3,weapons/grenade/Grenade_Bounce_Wood07.wav,0.85,0.95,na,0.5,0.55,10,1500,auto,,,,,,,,,weapon_grenadebounce
helmet_bounce_asphalt,1,weapons/grenade/Grenade_Bounce_Stone01.wav,0.85,0.95,na,0.5,0.55,10,1500,auto,,,,,,,,,weapon_grenadebounce
helmet_bounce_asphalt,2,weapons/grenade/Grenade_Bounce_Stone02.wav,0.85,0.95,na,0.5,0.55,10,1500,auto,,,,,,,,,weapon_grenadebounce
helmet_bounce_asphalt,3,weapons/grenade/Grenade_Bounce_Stone03.wav,0.85,0.95,na,0.5,0.55,10,1500,auto,,,,,,,,,weapon_grenadebounce
helmet_bounce_asphalt,4,weapons/grenade/Grenade_Bounce_Stone04.wav,0.85,0.95,na,0.5,0.55,10,1500,auto,,,,,,,,,weapon_grenadebounce
helmet_bounce_asphalt,5,weapons/grenade/Grenade_Bounce_Stone05.wav,0.85,0.95,na,0.5,0.55,10,1500,auto,,,,,,,,,weapon_grenadebounce
